pais,ciudad,zona,moneda,portal,link,codigo_anuncio,tipo_inmueble,titulo,precio_venta,area_m2,precio_m2,precio_m2_clasificacion,metodo_atipico,mediana_precio_m2_zona,bajo_media_zona,habitaciones,banos,parqueaderos,estrato,administracion,barrio_texto,barrio_comun_texto,posible_duplicado,modelo_repetido_edificio_nuevo,dentro_poligono_real,distancia_similitud,metodo_similitud,similar_a_zona,latitud,longitud,fecha_extraccion,fecha_consulta,observaciones,filtro_arquitectonico,motivo_no_pasa,disponible,motivo_no_disponible,estado_seguimiento,responsable,fecha_actualizacion,etapa,requiere_revision
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-rincon-del-chico-3-habitaciones-3-banos-2-garajes/20444-M6945954,20444-M6945954,Apartamento,"Apartamento en Venta, CHICO SAN PATRICIO, Bogotá D.C.",990000000.0,169.0,5857988.0,normal,,9117647.0,True,3.0,3.0,2.0,6.0,1650000.0,RINCON DEL CHICO,CHICO SAN PATRICIO,False,False,False,1.263592790259983,mcd_robusto,True,4.68949556350708,-74.04560852050781,2026-09-07T19:08:54,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-5-banos-4-garajes/2120-M2664987,2120-M2664987,Apartamento,"Apartamento en Venta y Arriendo, CHICO RESERVADO, Bogotá D.C.",3300000000.0,300.0,11000000.0,normal,,9117647.0,False,3.0,5.0,4.0,6.0,1500000.0,CHICO,CHICO RESERVADO,False,False,True,,,,4.674839973449707,-74.04896545410156,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et-iii-3-habitaciones-5-banos-3-garajes/10999-M6325893,10999-M6325893,Apartamento,"Apartamento en Venta, CHICO NORTE III, Bogotá D.C.",3500000000.0,418.0,8373206.0,normal,,9117647.0,True,3.0,5.0,3.0,6.0,2664000.0,CHICO NORTE ET III,CHICO NORTE III,False,False,True,,,,4.682102203369141,-74.05197143554688,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/3636-M5401279,3636-M5401279,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",1390000000.0,143.0,9720280.0,normal,,9117647.0,False,2.0,3.0,2.0,6.0,1350000.0,CHICO NORTE,CHICO NORTE,False,True,True,,,,4.67639684677124,-74.0497817993164,2026-09-07T19:08:54,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-2-garajes/11079-M6703005,11079-M6703005,Apartamento,"Apartamento en Venta, EL CHICO PARQUE 93, Bogotá D.C.",950000000.0,81.0,11728395.0,normal,,9117647.0,False,2.0,3.0,2.0,6.0,1150000.0,CHICO NORTE,EL CHICO PARQUE 93,False,False,True,,,,4.678005218505859,-74.05416107177734,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-alto-2-habitaciones-3-banos-2-garajes/11301-M6406795,11301-M6406795,Apartamento,"Apartamento en Venta, Chico Alto, Bogotá D.C.",1400000000.0,144.0,9722222.0,normal,,9117647.0,False,2.0,3.0,2.0,6.0,2700000.0,CHICO ALTO,Chico Alto,False,False,True,,,,4.67625,-74.0427,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-seminario-3-habitaciones-5-banos-4-garajes/3241-M2377331,3241-M2377331,Apartamento,"Apartamento en Venta y Arriendo, Chico Alto, Bogotá D.C.",3800000000.0,354.0,10734463.0,normal,,9117647.0,False,3.0,5.0,4.0,6.0,2950000.0,EL SEMINARIO,Chico Alto,False,False,False,5.221455541738144,mcd_robusto,False,4.669171333312988,-74.04022979736328,2026-09-07T19:08:54,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et.-iii-3-habitaciones-4-banos-3-garajes/10123-M5026016,10123-M5026016,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",1900000000.0,196.0,9693878.0,normal,,9117647.0,False,3.0,4.0,3.0,6.0,2000000.0,CHICO NORTE ET  III,CHICO NORTE,False,False,True,,,,4.681317329406738,-74.05646514892578,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-3-habitaciones-5-banos-3-garajes/800-M6114737,800-M6114737,Apartamento,"Apartamento en Venta, CHICO RESERVADO, Bogotá D.C.",2950000000.0,254.0,11614173.0,normal,,9117647.0,False,3.0,5.0,3.0,6.0,2300000.0,CHICO NORTE,CHICO RESERVADO,False,False,True,,,,4.676672458648682,-74.04528045654297,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-3-habitaciones-3-banos-3-garajes/346-M6064875,346-M6064875,Apartamento,"Apartamento en Venta, Chico Norte, Bogotá D.C.",830000000.0,163.0,5092025.0,normal,,9117647.0,True,3.0,3.0,3.0,6.0,1350000.0,CHICO NORTE,Chico Norte,False,False,True,,,,4.68069,-74.05253,2026-09-07T19:08:54,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et.-iii-edif-building-fontana-di-tivoli-2-habitaciones-2-banos-2-garajes/10173-M5577170,10173-M5577170,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",900000000.0,82.0,10975610.0,normal,,9117647.0,False,2.0,2.0,2.0,6.0,1100000.0,CHICO NORTE ET  III   EDIF BUILDING FONTANA DI TIVOLI,CHICO NORTE,False,False,True,,,,4.684670448303223,-74.05548858642578,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-5-banos-4-garajes/2412-M4844820,2412-M4844820,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",2750000000.0,275.0,10000000.0,normal,,9117647.0,False,3.0,5.0,4.0,6.0,2900000.0,CHICO,Chico,False,False,True,,,,4.6790116,-74.0517468,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-chico-3-habitaciones-3-banos-4-garajes/5175-M6910013,5175-M6910013,Apartamento,"Apartamento en Venta, El Chico, Bogotá D.C.",7500000000.0,500.0,15000000.0,normal,,9117647.0,False,3.0,3.0,4.0,6.0,5364000.0,EL CHICO,El Chico,False,False,False,11.301608946012367,mcd_robusto,False,4.67046,-74.03985,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-chico-5-habitaciones-4-banos-4-garajes/20179-M6211123,20179-M6211123,Casa,"Casa en Venta, Chico, Bogotá D.C.",4200000000.0,400.0,10500000.0,normal,,9117647.0,False,5.0,4.0,4.0,6.0,,CHICO,Chico,False,False,False,6.450836786034716,mcd_robusto,False,4.6934264,-74.0535057,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-4-banos-3-garajes/2671-M5835853,2671-M5835853,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",1500000000.0,263.71,5688066.0,normal,,9117647.0,True,3.0,4.0,3.0,6.0,2350000.0,CHICO,Chico,False,False,True,,,,4.68053,-74.05111,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-4-habitaciones-3-banos-2-garajes/11079-M6360649,11079-M6360649,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",1350000000.0,266.0,5075188.0,normal,,9117647.0,True,4.0,3.0,2.0,6.0,2230000.0,CHICO,Chico,False,False,True,,,,4.6802173808,-74.0506798877,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et-iii-3-habitaciones-5-banos-4-garajes/2996-M5841246,2996-M5841246,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",1600000000.0,226.0,7079646.0,normal,,9117647.0,True,3.0,5.0,4.0,6.0,2247000.0,CHICO NORTE ET III,CHICO NORTE,False,True,True,,,,4.681251525878906,-74.0552749633789,2026-09-07T19:08:58,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-refugio-5-habitaciones-5-banos-4-garajes/3165-M6600192,3165-M6600192,Apartamento,"Apartamento en Venta, CHICO ALTO, Bogotá D.C.",3250000000.0,403.0,8064516.0,normal,,9117647.0,True,5.0,5.0,4.0,6.0,3568000.0,EL REFUGIO,CHICO ALTO,False,False,False,5.2505168438730125,mcd_robusto,False,4.668747901916504,-74.04330444335938,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-navarra-5-habitaciones-5-banos-4-garajes/12041-M6883477,12041-M6883477,Apartamento,"Apartamento en Venta, Chico Navarra, Bogotá D.C.",7400000000.0,600.0,12333333.0,normal,,9117647.0,False,5.0,5.0,4.0,6.0,3300000.0,CHICO NAVARRA,Chico Navarra,False,False,False,11.353027719092674,mcd_robusto,False,4.6887501,-74.0547059,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-4-habitaciones-5-banos-4-garajes/5586-M6436710,5586-M6436710,Apartamento,"Apartamento en Venta, MUSEO DEL CHICO, Bogotá D.C.",7900000000.0,393.0,20101781.0,atipico_alto,iqr,9117647.0,False,4.0,5.0,4.0,6.0,5000000.0,CHICO NORTE,MUSEO DEL CHICO,False,False,True,,,,4.675819396972656,-74.04256439208984,2026-09-07T19:08:58,2026-09-07,Precio/m² anormalmente alto para su zona (iqr),pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-patricio-edif-lina-1-habitaciones-2-banos-1-garajes/3774-M5119455,3774-M5119455,Apartamento,"Apartamento en Venta, CHICO NAVARRA, Bogotá D.C.",430000000.0,60.0,7166667.0,normal,,9117647.0,True,1.0,2.0,1.0,6.0,500000.0,SAN PATRICIO   EDIF LINA,CHICO NAVARRA,False,False,False,2.683088850236607,mcd_robusto,True,4.695745944976807,-74.05217742919922,2026-09-07T19:08:58,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-patricio-3-habitaciones-4-banos-2-garajes/2359-M6937025,2359-M6937025,Apartamento,"Apartamento en Venta, CHICO SAN PATRICIO, Bogotá D.C.",1540000000.0,135.0,11407407.0,normal,,9117647.0,False,3.0,4.0,2.0,6.0,1300000.0,SAN PATRICIO,CHICO SAN PATRICIO,False,False,False,1.7851189120232547,mcd_robusto,True,4.695241928100586,-74.044189453125,2026-09-07T19:08:58,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-na-3-habitaciones-4-banos-3-garajes/10139-M5680893,10139-M5680893,Apartamento,"Apartamento en Venta, Chico Alto, Bogotá D.C.",3000000000.0,371.0,8086253.0,normal,,9117647.0,True,3.0,4.0,3.0,6.0,2351000.0,NA,Chico Alto,False,False,False,5.825192936778088,mcd_robusto,False,4.669228587,-74.042003871,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-et-iii-3-habitaciones-2-banos-3-garajes/3774-M6315034,3774-M6315034,Apartamento,"Apartamento en Venta, CHICO AUTOPISTA, Bogotá D.C.",960000000.0,137.0,7007299.0,normal,,9117647.0,True,3.0,2.0,3.0,6.0,1300000.0,CHICO NORTE ET III,CHICO AUTOPISTA,False,False,True,,,,4.683176517486572,-74.05585479736328,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-iii-2-habitaciones-2-banos-1-garajes/2671-M6847585,2671-M6847585,Apartamento,"Apartamento en Venta, Chico Norte Iii, Bogotá D.C.",900000000.0,65.0,13846154.0,normal,,9117647.0,False,2.0,2.0,1.0,6.0,300000.0,CHICO NORTE III,Chico Norte Iii,False,True,True,,,,4.68369,-74.05466,2026-09-07T19:08:58,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-navarra-3-habitaciones-3-banos-3-garajes/771-M6759729,771-M6759729,Apartamento,"Apartamento en Venta, Chico Navarra, Bogotá D.C.",1200000000.0,149.0,8053691.0,normal,,9117647.0,True,3.0,3.0,3.0,6.0,1333300.0,CHICO NAVARRA,Chico Navarra,False,False,False,0.8328708573085807,mcd_robusto,True,4.68859,-74.05253,2026-09-07T19:08:58,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-5-habitaciones-5-banos-4-garajes/11256-M6884425,11256-M6884425,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",7400000000.0,450.0,16444444.0,normal,,9117647.0,False,5.0,5.0,4.0,6.0,3300000.0,CHICO,Chico,False,False,False,8.23522407134583,mcd_robusto,False,4.6887501,-74.0547059,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-5-banos-2-garajes/12041-M6697776,12041-M6697776,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",1570000000.0,250.0,6280000.0,normal,,9117647.0,True,3.0,5.0,2.0,6.0,2091000.0,CHICO,Chico,False,False,True,,,,4.6721331,-74.0449028,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-2-habitaciones-3-banos-3-garajes/2489-M6316195,2489-M6316195,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",1450000000.0,132.0,10984848.0,normal,,9117647.0,False,2.0,3.0,3.0,6.0,900000.0,CHICO NORTE,CHICO NORTE,False,False,True,,,,4.673994064331055,-74.04740142822266,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-cabrera-3-habitaciones-5-banos-3-garajes/2120-M2616400,2120-M2616400,Apartamento,"Apartamento en Venta, LA CABRERA CHICO, Bogotá D.C.",2350000000.0,234.0,10042735.0,normal,,9117647.0,False,3.0,5.0,3.0,6.0,1300000.0,LA CABRERA,LA CABRERA CHICO,False,False,False,2.4559217649621155,mcd_robusto,True,4.665447235107422,-74.0476303100586,2026-09-07T19:08:58,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-seminario-3-habitaciones-5-banos-4-garajes/2120-M2379354,2120-M2379354,Apartamento,"Apartamento en Venta, refugio del chico alto, Bogotá D.C.",3950000000.0,341.0,11583578.0,normal,,9117647.0,False,3.0,5.0,4.0,6.0,1800000.0,EL SEMINARIO,refugio del chico alto,False,False,False,4.986842025412008,mcd_robusto,False,4.670001029968262,-74.04054260253906,2026-09-07T19:08:58,2026-09-07,Fuera del polígono real de la zona y NO parecido a los predios confirmados dentro (mcd_robusto): revisar con más cuidado,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-3-habitaciones-4-banos-2-garajes/2996-M5975033,2996-M5975033,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",1750000000.0,185.0,9459459.0,normal,,9117647.0,False,3.0,4.0,2.0,6.0,0.0,CHICO NORTE,CHICO NORTE,False,False,True,,,,4.675600051879883,-74.0442123413086,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-2-banos-1-garajes/34-M3675592,34-M3675592,Apartamento,"Apartamento en Venta, Chico, Bogotá D.C.",750000000.0,105.7,7095553.0,normal,,9117647.0,True,3.0,2.0,1.0,6.0,537000.0,CHICO,Chico,False,False,True,,,,4.68011,-74.03935,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-el-chico-4-habitaciones-5-banos-3-garajes/20347-M6820805,20347-M6820805,Apartamento,"Apartamento en Venta, El Chico, Bogotá D.C.",8500000000.0,583.0,14579760.0,normal,,9117647.0,False,4.0,5.0,3.0,6.0,,EL CHICO,El Chico,False,False,True,,,,4.67189,-74.04743,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-reservado-3-habitaciones-5-banos-3-garajes/464-M6171054,464-M6171054,Apartamento,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",2330000000.0,246.0,9471545.0,normal,,9117647.0,False,3.0,5.0,3.0,6.0,1200000.0,CHICO RESERVADO,Chico Reservado,False,False,True,,,,4.67221,-74.04503,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-antiguo-country-3-habitaciones-2-banos-1-garajes/20134-M6610686,20134-M6610686,Apartamento,"Apartamento en Venta, CHICO   VIRREY, Bogotá D.C.",676791522.0,73.0,9271117.0,normal,,9117647.0,False,3.0,2.0,1.0,5.0,1520000.0,ANTIGUO COUNTRY,CHICO   VIRREY,False,False,False,2.5679780228434725,mcd_robusto,True,4.672575950622559,-74.05908966064453,2026-09-07T19:08:58,2026-09-07,"Fuera del polígono real de la zona, pero estadísticamente similar a los predios confirmados dentro (mcd_robusto): candidato a incluir igual",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-3-banos-4-garajes/11256-M4964663,11256-M4964663,Apartamento,"Apartamento en Venta, MUSEO DEL CHICO, Bogotá D.C.",5500000000.0,362.0,15193370.0,normal,,9117647.0,False,3.0,3.0,4.0,6.0,4800000.0,CHICO,MUSEO DEL CHICO,False,False,True,,,,4.671524524688721,-74.04518127441406,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-1-habitaciones-2-banos-1-garajes/2993-M5664578,2993-M5664578,Apartamento,"Apartamento en Venta, CHICO NORTE, Bogotá D.C.",656560000.0,46.0,14273043.0,normal,,9117647.0,False,1.0,2.0,1.0,6.0,500000.0,CHICO NORTE,CHICO NORTE,False,False,True,,,,4.680549621582031,-74.05306243896484,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-1-habitaciones-2-banos-1-garajes/21051-M6860043,21051-M6860043,Apartamento,"Apartamento en Venta, CHICO PARQUE DE LA 93, Bogotá D.C.",618000000.0,62.0,9967742.0,normal,,9117647.0,False,1.0,2.0,1.0,6.0,861600.0,CHICO,CHICO PARQUE DE LA 93,False,False,True,,,,4.676652431488037,-74.05670166015625,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-cjr-kd-otono-1-habitaciones-1-banos/3553-M5650740,3553-M5650740,Apartamento,"Apartamento en Venta, LOS ROSALES CHICO, Bogotá D.C.",310000000.0,23.0,13478261.0,normal,,9117647.0,False,1.0,1.0,0.0,6.0,220000.0,CJR KD OTONO,LOS ROSALES CHICO,False,False,True,,,,4.67919921875,-74.04640197753906,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-iii-3-habitaciones-4-banos-2-garajes/684-1884,684-1884,Apartamento,"Apartamento en Venta, Chico Norte Iii, Bogotá D.C.",1000000000.0,144.0,6944444.0,normal,,9117647.0,True,3.0,4.0,2.0,6.0,,CHICO NORTE III,Chico Norte Iii,False,False,True,,,,4.680961844392589,-74.05579179372045,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-norte-1-habitaciones-1-banos/34-M6971816,34-M6971816,Apartamento,"Apartamento en Venta, Chico Norte, Bogotá D.C.",390000000.0,22.0,17727273.0,normal,,9117647.0,False,1.0,1.0,0.0,6.0,390000.0,CHICO NORTE,Chico Norte,False,False,True,,,,4.68228,-74.04689,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-reservado-3-habitaciones-3-banos-2-garajes/72-M6118471,72-M6118471,Apartamento,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",1150000000.0,200.0,5750000.0,normal,,9117647.0,True,3.0,3.0,2.0,5.0,2000000.0,CHICO RESERVADO,Chico Reservado,False,True,True,,,,4.67346,-74.0497,2026-09-07T19:08:58,2026-09-07,"Comparte precio/área/habitaciones/baños con 3 o más anuncios de la misma zona: patrón típico de edificio nuevo con varias unidades del mismo modelo, no se trata como duplicado",pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-3-habitaciones-5-banos-3-garajes/2501-M6258895,2501-M6258895,Apartamento,"Apartamento en Venta, LA CABRERA CHICO, Bogotá D.C.",3450000000.0,330.0,10454545.0,normal,,9117647.0,False,3.0,5.0,3.0,6.0,2800000000.0,CHICO,LA CABRERA CHICO,False,False,True,,,,4.670360565185547,-74.04634857177734,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-reservado-3-habitaciones-4-banos-2-garajes/2671-M5835862,2671-M5835862,Apartamento,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",1400000000.0,199.18,7028818.0,normal,,9117647.0,True,3.0,4.0,2.0,6.0,1658000.0,CHICO RESERVADO,Chico Reservado,False,False,True,,,,4.67866,-74.04292,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
Colombia,Bogotá,Chicó,COP,metrocuadrado,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chico-2-habitaciones-4-banos-4-garajes/20426-M6448210,20426-M6448210,Apartamento,"Apartamento en Venta, CHICO EL VIRREY, Bogotá D.C.",3000000000.0,200.0,15000000.0,normal,,9117647.0,False,2.0,4.0,4.0,6.0,2000000.0,CHICO,CHICO EL VIRREY,False,False,True,,,,4.675818920135498,-74.055419921875,2026-09-07T19:08:58,2026-09-07,,pendiente,,pendiente,,,,,,True
